Director Score ,Director Experiecne,Actor 1 Experience ,Actor 1 Score ,Actor 2 Experience ,Actor 2 Score,Actor 3 Experience ,Actor 3 score,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,budget,Class
95222465.5,4,26,94986586.58,1,255950375,1,255950375,102,768,734,624,3389,29000000,1
23091,1,9,24365824.11,1,5725,1,5725,24,127,10,10,163,8400000,9
43601508,1,1,52691009,3,59170606,1,52691009,42,975,569,557,3567,21000000,4
43568507,1,1,49002815,3,59170606,2,80254228.5,42,975,569,517,3153,22000000,4
69006493.67,6,3,43643885,3,59170606,2,53399922,50,691,569,441,2622,90000000,3
13391174,1,1,17757087,2,43141348,2,16003046,52,711,490,484,3162,21000000,7
164569324,25,6,41774173.83,2,43141348,2,53232695.5,480,1000,490,486,3889,15600000,3
145933294.5,4,1,131536019,1,131536019,1,131536019,107,688,237,56,1031,103000000,1
62095597.44,9,13,57600840.38,2,119412921,3,89608614,719,605,308,217,1441,65000000,1
74109629.57,7,13,63511379.92,2,119412921,3,89608614,719,605,308,217,1441,65000000,1
36000000,1,1,39235088,3,59832966,3,30218362.67,123,14000,991,787,16196,23000000,5
108076580,2,2,47564525.5,3,59832966,1,77862546,12000,18000,992,451,20454,70000000,3
80825554.27,11,2,50386963,3,59832966,1,62401264,24,18000,992,864,20276,60000000,3
166147885,1,5,45279874.8,1,94175854,3,68578778,14000,852,581,271,2592,15000000,2
60622630,6,1,124976634,1,124976634,1,124976634,0,774,358,341,2121,120000000,1
37991927.8,5,24,62428649.96,4,90226102.5,4,42523160.5,42,11000,973,848,13073,130000000,3
72955999,2,20,63772051.65,4,90226102.5,2,97230754,148,8000,973,135,9176,48000000,2
106199815.1,10,18,78167136.22,4,90226102.5,1,322157,571,2000,973,370,4590,2500000,9
86831823,2,14,70367554.79,4,90226102.5,1,198332128,11,1000,973,459,2579,175000000,1
11758590.4,5,6,6319410.667,1,6000000,1,6000000,25,1000,115,94,1263,18000000,8
102300000,1,1,177243721,2,180613571.7,7,182771558.9,189,49000,3000,1000,54039,150000000,1
119046932.8,8,18,103351181.3,2,180613571.7,7,182771558.9,189,49000,3000,1000,55486,110000000,1
60622630,6,15,150704598.1,2,36780279.5,2,39573218.5,38,625,464,377,2747,3300000,8
60622630,6,24,85068342.38,2,36780279.5,5,35200830.4,12000,18000,464,385,19906,100000000,3
51019112,1,9,33403070.44,3,51552302.67,1,6105175,133,11000,392,365,12239,44000000,8
73496139.42,12,24,85068342.38,3,51552302.67,1,110008260,0,492,392,213,1450,35000000,1
45423646.75,4,26,58934241.92,3,51552302.67,1,38543473,52,683,392,214,1488,40000000,5
64842376,9,24,48610758.46,1,79817937,1,79817937,23,400,255,148,1044,25000000,3
5228617,1,1,13876974,1,13876974,3,11410775,300,307,209,73,809,7000000,7
8644778.5,4,2,2653419,1,2344847,6,47965507,342,1000,518,501,2158,7000000,8
1874359.667,3,2,2012427,1,2000000,1,2000000,42,801,174,161,1462,20000000,8
10654581,1,36,91783206.47,3,23103700.67,1,4411102,31,3000,695,683,6161,100000000,8
52880309.33,3,16,34302750.75,3,23103700.67,3,53033165.67,11000,816,695,624,3617,15000000,3
9116699.5,2,4,15541485.5,3,23103700.67,1,3500000,28,1000,695,415,2319,2700000,8
28698915.75,4,5,12387582.6,2,6723455.5,3,53731856.33,7,1000,984,664,4856,5000000,7
59379,1,1,96734,2,6723455.5,1,96734,74,260000,984,891,263584,1000000,9
49122319,2,3,61437533.33,2,47654033,1,95001351,126,2000,788,584,4380,18000000,2
45033973.33,3,10,42029674.3,2,47654033,5,4946615.2,43,1000,788,611,5213,10000000,9
90279004,4,24,85068342.38,2,73462883.5,1,113502246,188,1000,1000,436,3696,38000000,1
36288821.8,5,3,14188212.67,2,73462883.5,1,33423521,133,2000,1000,690,5443,35000000,5
72543215.79,19,11,69926981.45,2,119652949.5,2,123649512.5,0,11000,1000,995,15362,40000000,2
97464707.6,5,1,144156464,2,119652949.5,2,144494910.5,84,1000,1000,595,4166,71500000,1
23070045,1,4,34485062.5,1,20772796,1,20772796,51,446,20,8,497,6000000,6
164569324,25,24,85068342.38,2,104899595.5,1,195329763,107,835,590,241,1815,80000000,1
38015328.14,6,1,14469428,2,104899595.5,1,14469428,80,826,590,509,2466,26000000,7
59263235.83,5,2,199737599,1,36830057,1,36830057,80,1000,417,230,2151,65000000,5
20262,1,2,23265.5,5,92681038.83,1,26345,63,2000,1000,422,4810,3000000,9
80048424.5,6,24,48610758.46,5,92681038.83,1,70224196,72,11000,1000,715,13827,70000000,3
78692452.24,17,20,87187660.05,5,92681038.83,4,31380311.5,258,2000,1000,896,7053,80000000,4
189942999.3,7,36,91783206.47,5,92681038.83,5,86605636.2,14000,11000,1000,1000,14959,185000000,1
1024175,1,1,2326407,5,92681038.83,1,2326407,40,5000,1000,794,7166,12000000,8
42319717.33,3,1,1752214,3,21213385.33,3,41314006.67,0,1000,872,767,4377,14000000,8
94417048.25,8,1,51475962,3,21213385.33,3,43290226,446,1000,872,660,3969,30000000,4
21886070,6,2,21041455.5,3,21213385.33,3,13748067.33,80,1000,872,782,4676,15000000,7
104257,1,2,186088.5,1,143653,1,143653,10,507,236,196,1281,4000000,9
24556334.33,3,1,14378353,2,7320859,4,49975306,96,746,602,577,2393,36000000,7
13903262,1,1,263365,2,7320859,1,263365,278,3000,602,181,3785,20000000,9
57011847,1,12,20867284.17,2,56114221,2,56114221,128,596,360,78,1261,120000000,4
58056291.33,6,7,40896276.57,2,56114221,2,56114221,128,596,360,78,1261,120000000,4
60362731.75,4,2,37751469,2,31205168.5,1,45290318,153,4000,828,491,6727,42000000,4
43935476.25,4,11,68036095.55,2,31205168.5,2,34108841.5,132,26000,828,317,27759,30000000,7
58203779.25,8,28,68430484.25,1,132122995,2,73584335.5,0,820,300,258,1814,137000000,1
178739,1,1,375723,1,375723,1,375723,9,61,9,4,76,4000000,9
40990055,1,1,34308901,3,49376255.67,3,44529844.33,14,833,807,685,4435,16000000,5
23010448,3,1,48637684,3,49376255.67,2,91389607,38,833,807,460,2800,12500000,4
91931980.4,5,13,45718710.08,3,49376255.67,2,52311418.5,167,966,807,676,4830,24000000,3
4033164.667,3,6,41774173.83,1,2956000,1,2956000,136,89,78,48,282,3700000,8
16020539,2,2,92223267,1,18298649,1,18298649,44,596,343,133,1393,30000000,7
31439603.29,7,24,48610758.46,2,140695590.5,4,92202136.25,541,920,710,680,2880,100000000,1
59263235.83,5,24,85068342.38,2,140695590.5,4,138312496.8,16,2000,710,692,5320,75000000,2
103429642.7,6,1,129734803,2,100905901.5,1,129734803,503,5000,808,91,6171,140000000,1
90279004,4,24,85068342.38,2,100905901.5,5,41655443,188,848,808,482,3439,30250000,3
84656146,4,1,31537320,1,31537320,1,31537320,6,707,305,142,1565,1000000,5
55768137.83,6,7,49210771,1,72000000,1,72000000,165,453,272,244,1164,17000000,3
23902065,3,1,23070045,1,23070045,4,81889534.25,24,2000,942,653,3892,30000000,6
20450000,2,2,19839082.5,1,14500000,1,14500000,130,469,377,288,1548,25000000,7
28698915.75,4,42,42849117.6,1,29247405,1,29247405,14,1000,401,199,2176,25000000,6
45423646.75,4,24,48610758.46,2,58759703.5,1,110332737,23,957,550,233,1997,100000000,1
25173302,3,10,33242205.7,2,58759703.5,1,7186670,0,640,550,389,2082,6000000,8
41343224.1,10,6,18699776.67,1,57750000,1,57750000,311,940,726,595,2957,31115000,4
73290400.67,3,11,64944704,1,90755643,1,90755643,179,15000,567,236,16149,200000000,2
14348123,1,2,25546120.5,1,9094451,3,56364817,49,687,554,304,1990,7000000,8
6596407,2,2,20713281,2,7098933,1,6197866,0,874,262,201,1351,10000000,8
3964023,3,12,36415043.33,2,7098933,1,8000000,28,372,262,102,927,18000000,8
12033772.33,3,15,59253169.2,1,1227508,1,1227508,0,5,0,0,5,23000,8
19997673.67,3,14,85053953.93,1,13782838,2,7441419,0,957,163,145,1757,15000000,7
37971422.5,6,1,10965209,1,10965209,3,7231171.667,29,779,240,91,1297,30000000,7
116300359.8,5,4,26409863,2,28591011,2,28175015.5,0,2000,653,577,4286,80000000,4
31492071.33,3,1,1508689,2,28591011,2,17101738.5,44,1000,653,241,2004,16000000,8
91171529.67,6,6,38128393.83,1,30688364,1,30688364,368,933,194,114,1286,28000000,5
96734,1,1,121972,3,78894467.33,3,478046.6667,3,14000,506,442,15612,22000000,9
2420522,3,6,9770846.167,3,78894467.33,3,56919155.33,43,1000,506,460,2495,27000000,8
164569324,25,21,125805463.8,3,78894467.33,1,229074524,14000,610,506,227,1635,73000000,1
62037132,5,1,34507079,1,34507079,1,34507079,98,472,328,253,1679,35000000,5
65721264.17,6,5,39058132,1,88246220,2,45123110,58,711,60,60,1004,175000000,2
17757087,1,1,17474107,1,17474107,2,36382961,44,637,256,190,1342,7000000,7
2800000,1,3,8807926,1,4930798,1,4930798,57,465,152,62,730,17000000,8
20800391.67,3,20,87187660.05,2,41481238.5,2,17746581,149,1000,807,798,5101,30000000,7
58933646,2,4,61769965.75,2,41481238.5,2,36562347.5,49,17000,807,730,20299,30000000,3
63248008.42,12,22,55336343.86,1,40048332,1,40048332,99,672,174,172,1460,85000000,4
277233,1,1,562059,2,282263.5,2,39609436,60,979,665,444,3130,4000000,9
2436,1,1,2468,2,282263.5,1,2468,0,685,665,309,2048,300000,9
19854764,2,2,34727192.5,1,52277485,1,52277485,19,1000,762,568,4231,35000000,4
28455048.67,3,1,60443237,1,60443237,2,30329101.5,96,713,220,204,1852,25000000,3
51203786.86,7,1,515005,1,515005,1,515005,44,785,725,704,2538,560000,9
80825554.27,11,15,59253169.2,6,53483374.67,4,92202136.25,0,14000,826,680,18216,68000000,6
46451,1,15,150704598.1,6,53483374.67,2,18030516,0,11000,826,742,14656,6500000,9
90279004,4,24,85068342.38,6,53483374.67,2,129971316,188,10000,826,602,12998,90000000,1
11758590.4,5,6,20133306,6,53483374.67,3,87789553.67,87,1000,826,691,3148,23500000,7
39099232,2,2,9765653.5,6,53483374.67,1,19389454,161,21000,826,549,22974,55000000,7
45532793,3,2,5816383,6,53483374.67,3,72599291.33,12,2000,826,690,5022,35000000,7
90817089.14,7,2,54424877,1,108521835,2,135663241.5,521,13000,365,265,13752,120000000,1
396035,1,2,787037.5,1,902835,1,902835,0,250,89,51,454,250000,9
25159614.75,4,4,47812457.25,1,51768623,1,51768623,835,670,370,225,1801,43000000,4
1506998,1,1,3287435,2,2053687,1,3287435,11,11000,813,194,12250,4500000,8
1940040.167,6,2,414924.5,2,2053687,1,819939,6,23000,813,522,26017,850000,9
21900028.47,15,28,68430484.25,2,64672158,4,26135580.5,8,770,677,179,2251,30000000,2
30687894,2,24,112693921.4,2,64672158,3,62118800.33,2,1000,677,434,3402,20000000,4
89730465.75,4,2,28344533.5,3,109842243.3,3,100933692.7,176,931,839,825,4431,26000000,7
164569324,25,3,96871887.67,3,109842243.3,5,77138774,480,14000,839,706,17623,35000000,1
25093607,1,24,44844668.58,3,109842243.3,1,35565975,15000,15000,839,392,16827,30000000,5
336467,1,1,703002,1,703002,1,703002,59,694,324,104,1249,3000000,9
6619173,1,9,114034471.2,1,1094798,2,38616151.5,13,5000,629,594,7692,7200000,8
47157207.25,4,1,35324232,1,35324232,1,35324232,29,584,220,97,1132,68000000,5
26606770.67,3,2,21808588,1,30669413,1,30669413,81,2000,683,636,4722,35000000,5
31895218.11,9,4,109891489.8,5,49638587.8,7,37178551,5,26000,22000,748,49608,35000000,6
108477742.5,4,24,62428649.96,5,49638587.8,3,112883399.7,737,34000,22000,14000,72115,21000000,1
69030827.8,5,3,35224530.33,5,49638587.8,3,112883399.7,737,34000,22000,14000,75793,60000000,4
7764027,1,2,19379936.5,5,49638587.8,2,11223412,4,29000,22000,11000,63194,23000000,7
9421776,2,17,72775089.94,5,49638587.8,1,21784432,16,49000,22000,2000,74181,35000000,6
432721657,4,15,150704598.1,3,568516897.7,4,439658359,0,26000,21000,19000,87697,220000000,1
432721657,4,15,150704598.1,3,568516897.7,4,439658359,0,26000,21000,19000,87697,220000000,1
414984497,1,24,112693921.4,3,568516897.7,4,439658359,0,26000,21000,19000,92000,250000000,1
5018450,1,4,28156699.75,9,52968717.78,3,26740161.67,11,13000,3000,970,19330,7500000,8
79417305.5,2,11,95139529.18,9,52968717.78,2,80033643,188,10000,3000,1000,16385,60000000,2
82233506,6,31,51583335.03,9,52968717.78,2,80033643,188,10000,3000,1000,16385,60000000,2
3100650,1,1,10400000,9,52968717.78,1,10400000,596,10000,3000,2000,15820,50000000,7
41538679.75,4,1,41407470,9,52968717.78,1,41407470,23,3000,3000,1000,9638,30000000,4
116300359.8,5,3,65150091,9,52968717.78,2,65421416.5,91,4000,3000,982,9913,80000000,1
52291747.15,13,1,5755286,9,52968717.78,1,5755286,161,21000,3000,681,26334,55000000,8
32662299,1,7,19500889.29,9,52968717.78,1,47105085,71,21000,3000,3000,30183,50000000,4
65721264.17,6,5,57512741.8,9,52968717.78,2,51245113.5,12000,10000,3000,695,14006,60000000,2
17517536.5,2,9,72480207.22,2,29326000.5,1,51432423,13,1000,889,837,3679,30000000,4
16228707.53,19,7,15903066.71,2,29326000.5,1,7219578,0,6000,889,669,8484,15000000,8
38588475.75,4,15,150704598.1,1,26687172,1,26687172,15,759,73,69,1002,30000000,6
17078655.5,4,1,20285518,1,20285518,2,75206569,11,23000,727,561,25387,28000000,6
19057024,1,8,173449028.3,1,15464026,1,15464026,143,302,216,153,1189,20000000,7
53715611,1,15,59253169.2,1,79100000,2,102216003.5,17000,22000,1000,387,24006,35000000,3
4170647,1,4,20805733,1,7888703,1,7888703,4,641,168,152,1389,3000000,8
37971422.5,6,3,28817352.33,2,29734103.5,2,9043329.5,287,1000,823,725,4438,1000000,7
38231814,3,19,71789672,2,29734103.5,1,41482207,287,16000,823,767,19610,50000000,4
54837368.25,4,1,30000000,1,30000000,3,89608614,28,426,359,217,1472,2200000,5
132310602,7,19,137619039.4,2,209800000,1,260000000,14000,813,559,366,2047,8000000,1
171634041.3,13,19,137619039.4,2,209800000,1,159600000,131,1000,559,417,2387,5500000,1
38635832.17,6,5,60400192.4,1,60000000,1,60000000,44,593,542,420,2329,39000000,3
24375436,1,42,42849117.6,2,19090574,1,29753944,39,13000,481,254,14275,20000000,6
20733485,1,1,8427204,2,19090574,1,8427204,41,512,481,197,1523,24000000,8
74210795,4,3,79318709.33,2,80748785.5,3,108439447.3,452,10000,336,329,11287,175000000,1
200803,1,1,410388,2,80748785.5,1,410388,78,488,336,101,991,2127519898,9
16118077,1,4,55986994.25,1,20773070,1,20773070,18,634,420,295,1810,5000000,6
31743332,1,7,31481136.43,1,8742261,2,4395837,43,841,342,77,1385,18000000,8
173783,1,2,5495518.5,3,25677104.33,2,25254823,200,21000,18000,1000,41645,8000000,9
49875589,1,6,41074794.67,3,25677104.33,1,75605492,152,22000,18000,11000,53094,50000000,3
60615383.8,10,3,3578422.333,3,25677104.33,1,1089365,272,22000,18000,17000,71973,25000000,8
53270582.4,5,1,57362581,1,57362581,1,57362581,49,13000,279,20,13331,45000000,4
48533964.25,4,1,39800000,1,39800000,2,38839998,11000,13000,573,484,14921,6000000,5
30324946,1,20,63772051.65,1,49369900,1,49369900,212,130,125,54,450,7000000,4
44089982.92,12,1,54322273,1,54322273,1,54322273,43,11000,326,259,11946,17000000,4
52291747.15,13,3,21588044.33,1,4250320,1,4250320,272,155,144,124,605,18000000,8
31607598,1,14,122040217.6,1,25482931,1,25482931,10,706,266,111,1421,14000000,6
35561858,3,6,31069601,1,89138076,2,45231574.5,0,287,157,71,600,40000000,2
16438503.33,3,3,27977311,1,16123851,3,11410775,300,805,539,73,1618,23000000,7
68662076.5,6,2,45307984.5,2,58058866,3,175649663.3,55,12000,1000,416,14611,60000000,2
27003349.63,8,8,84751564.13,2,58058866,1,25776062,278,4000,1000,898,7072,12000000,6
77135179.6,5,5,14800303.2,1,40911830,4,23069008.25,610,12000,836,617,15046,115000000,4
90817089.14,7,14,85053953.93,5,58452975,1,109243478,0,7000,966,218,8341,26000000,1
30846431.5,1,3,13453885.33,5,58452975,2,32659622,0,3000,966,555,5592,12000000,6
97464707.6,5,9,114034471.2,5,58452975,3,62085952,167,997,966,807,5165,12000000,2
62037132,5,3,24460571.33,5,58452975,1,34017854,17,35000,966,429,36892,8500000,5
57915477,2,7,49210771,5,58452975,3,119142042,12,3000,966,645,6658,62000000,5
50084026.7,10,19,105641206.8,1,30079316,1,30079316,17,534,385,78,1083,35000000,5
328092531.5,2,4,93306545.75,1,115000000,1,115000000,0,11000,2000,425,14954,777000,1
27854896,1,4,26483611.25,1,52885587,1,52885587,48,23000,255,35,23369,16000000,4
18480666.5,2,1,16800000,1,16800000,1,16800000,82,695,275,139,1593,10000000,7
42597837.88,8,3,53373098.67,1,19472057,1,19472057,41,956,316,155,1862,3000000,7
24256441.92,13,9,67751452.11,3,88038032,2,119701720,10,694,605,141,1668,35000000,7
85192059.67,3,14,70367554.79,3,88038032,2,122657924,102,901,605,383,3464,14000000,1
11043445,1,12,41981311,3,88038032,5,20565921,11,939,605,506,3742,55000000,7
1000000,1,7,83869470,1,2283276,1,2283276,56,56,0,0,56,1500000,8
27317148,4,14,57567463.43,1,27689474,1,27689474,59,972,407,202,2071,5000000,6
23020488,1,2,6784929,2,6930889,1,4681503,23,1000,710,471,2478,9000000,8
17170880.75,4,1,9180275,2,6930889,4,25345995.5,50,2000,710,612,4288,1200000,8
30334087,2,3,45307424.67,1,145597813.5,1,91121452,77,19000,393,305,20295,14000000,2
40766351.5,2,24,48610758.46,2,11183439.5,1,22189039,11,1000,605,232,2210,15000000,6
19638493.8,5,13,47377885.46,1,54215416,1,54215416,7,699,63,51,936,6500000,4
36941082.5,2,1,13060843,8,64822813.25,1,13060843,0,22000,3000,346,26050,15000000,7
978908,1,3,19843117.33,8,64822813.25,2,8442814.5,53,4000,3000,491,8297,6000000,8
64842376,9,3,43783893,8,64822813.25,3,75235905,12000,18000,3000,1000,25780,100000000,2
90443603,1,24,48610758.46,8,64822813.25,4,43995292.75,532,12000,3000,557,16930,85000000,4
73298138.33,3,14,85053953.93,8,64822813.25,3,57858024.67,125,10000,3000,835,14727,55000000,3
98130188.58,12,26,94986586.58,8,64822813.25,3,110992798.3,188,10000,3000,826,14823,140000000,1
125237609.3,4,5,43796556.2,8,64822813.25,7,182771558.9,0,8000,3000,1000,14024,95000000,2
113139457.7,7,1,25031037,8,64822813.25,3,56056321,0,16000,3000,1000,22186,53000000,6
65721264.17,6,1,50026353,1,50026353,2,25076300,6,12000,513,421,13607,110000000,4
85192059.67,3,18,73476919.39,1,50802661,1,50802661,10,2000,919,442,3372,95000000,4
111300,1,1,155984,1,155984,1,155984,0,58,2,2,62,160000,9
11820264.5,2,2,7919760,1,15369573,1,15369573,32,610,232,175,1441,3000000,7
82476454.29,7,29,61087552.07,1,130127620,2,75206569,0,18000,782,561,20354,100000000,1
14664905.73,11,20,57424035.85,1,14673301,1,14673301,421,314,189,159,1062,2000000,7
28236746.33,3,29,61087552.07,4,66157218.25,1,56083966,241,13000,3000,996,18761,65000000,4
91174756,4,2,86450675.5,4,66157218.25,3,67000709.33,420,12000,3000,467,16235,100000000,3
144789222.1,7,20,63772051.65,4,66157218.25,3,67000709.33,420,12000,3000,467,16235,100000000,3
82233506,6,24,85068342.38,4,66157218.25,1,63224849,278,14000,3000,213,17423,85000000,3
24256441.92,13,4,39223623.5,1,32800000,5,34509506.8,31,2000,472,210,3016,40000000,5
71263290.67,3,1,59035104,2,47414635,2,67394887,0,366,334,160,1112,66000000,4
33860010,1,13,69471662,2,47414635,1,35794166,19,4000,334,130,4687,10000000,5
31179516,1,5,14800303.2,3,11211984.33,2,5316384.5,36,10000,692,405,11770,8000000,9
55768137.83,6,5,57512741.8,3,11211984.33,1,14983572,154,774,692,347,2498,25000000,7
4778834,2,1,18535191,3,11211984.33,3,11850118,32,893,692,327,2640,14000000,7
7651924.667,3,1,20966644,2,10487162,1,20966644,133,687,443,249,1665,3000000,6
113742527.7,3,13,69471662,1,261970615,2,181720408.5,0,11000,10000,9000,35672,100000000,1
43414681.33,3,9,34189179.78,2,16878892.5,3,29298632.33,91,4000,796,591,6254,55000000,5
13680406,3,1,2706659,2,16878892.5,2,22450359.5,13,3000,796,480,5977,2000000,8
25694569,2,7,64056410,1,1346503,1,1346503,61,974,595,451,2430,6000000,8
2774068,2,1,112935,2,2035717.5,1,112935,608,149,44,25,251,9000000,9
31439603.29,7,1,3958500,2,2035717.5,1,3958500,608,149,44,43,390,8200000,8
95328937,1,2,48704139.5,2,86294835.5,3,100933692.7,102,15000,2000,825,19809,35000000,2
171634041.3,13,3,46848541.33,2,86294835.5,5,57028158.2,563,40000,2000,1000,45757,215000000,2
52961,1,1,81525,1,81525,1,81525,7,235,46,17,303,15300000,9
4273372,1,1,10049886,1,10049886,1,10049886,6000,17,10,7,44,19000000,7
43664454,2,1,3273588,1,3273588,1,3273588,23,97,91,82,382,6000000,8
37122402.6,5,4,93103729,2,40706357,1,77222184,0,925,468,279,1738,100000000,3
2268296,1,4,6611314.75,2,40706357,2,16294861,0,523,468,234,1795,22500000,8
136432,1,2,186088.5,1,228524,2,301245.5,24,374,181,83,768,4000000,9
22725551.67,3,7,40375027,2,2042169,1,1980338,52,624,385,102,1209,5000000,8
2574131.667,3,15,112215589.6,2,2042169,1,2104000,150,979,385,150,1679,13000000,8
113203866.5,2,3,223019901.7,2,153016335.5,1,179883016,151,20000,16000,2000,40054,150000000,1
62321039,1,1,126149655,2,153016335.5,6,43074006.33,79,18000,16000,820,36237,85000000,1
27132702,2,1,17683670,1,17683670,1,17683670,17,520,270,205,1520,5000000,7
11787269.5,2,5,12433171.8,5,43530885.2,1,15608545,561,746,561,353,2377,15000000,7
78962929,6,12,41981311,5,43530885.2,3,55591662.67,480,21000,561,490,23018,65000000,1
121621863.1,9,1,51814190,5,43530885.2,1,51814190,0,11000,561,130,11852,75000000,4
38432823,1,18,78167136.22,5,43530885.2,2,31051488.5,101,896,561,218,2019,22000000,5
113700023.7,3,1,13763130,5,43530885.2,2,43393202.5,238,1000,561,447,2925,32000000,7
5005883,1,1,9123834,1,9123834,2,11972682.5,24,931,539,426,3322,15000000,8
30916118,3,29,61087552.07,1,3517797,2,55076896.5,277,2000,378,345,2759,25000000,8
5734196,2,2,34422929.5,1,2835886,1,2835886,667,211,98,70,456,9200000,8
66857365,8,9,77142013.11,1,93952276,1,93952276,42,97,50,49,318,40000000,2
55192898.5,2,1,30028592,2,15214192.5,4,11837287.25,79,26000,811,287,27755,20000000,5
